mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r4i1p1f1,6hrPlevPt,gn,20210712,6hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r4i1p1f1.6hrPlevPt.ua.gn.v20210712,atmos,ua
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r5i1p1f1,6hrLev,gn,20210921,6hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r5i1p1f1.6hrLev.ua.gn.v20210921,atmos,ua
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r5i1p1f1,6hrPlevPt,gn,20210802,6hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r5i1p1f1.6hrPlevPt.ua.gn.v20210802,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r10i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r10i1p1f1.6hrLev.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r10i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r10i1p1f1.6hrPlevPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r10i1p1f1,E3hrPt,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r10i1p1f1.E3hrPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r1i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrLev.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r1i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrPlevPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r1i1p1f1,E3hrPt,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.E3hrPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r2i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r2i1p1f1.6hrLev.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r2i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r2i1p1f1.6hrPlevPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r2i1p1f1,E3hrPt,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r2i1p1f1.E3hrPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r3i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r3i1p1f1.6hrLev.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r3i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r3i1p1f1.6hrPlevPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r3i1p1f1,E3hrPt,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r3i1p1f1.E3hrPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r4i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r4i1p1f1.6hrLev.ua.gn.v20190710,atmos,ua
