mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,AS-RCEC,TaiESM1,ssp370,r1i1p1f1,3hr,gn,20211026,3hrPt,CMIP6.ScenarioMIP.AS-RCEC.TaiESM1.ssp370.r1i1p1f1.3hr.ps.gn.v20211026,atmos,ps
CMIP6,ScenarioMIP,AS-RCEC,TaiESM1,ssp370,r1i1p1f1,6hrLev,gn,20211026,6hrPt,CMIP6.ScenarioMIP.AS-RCEC.TaiESM1.ssp370.r1i1p1f1.6hrLev.ps.gn.v20211026,atmos,ps
CMIP6,ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r1i1p1f1,3hr,gn,20190529,3hrPt,CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r1i1p1f1.3hr.ps.gn.v20190529,atmos,ps
CMIP6,ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r1i1p1f1,E3hrPt,gn,20190529,3hrPt,CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r1i1p1f1.E3hrPt.ps.gn.v20190529,atmos,ps
CMIP6,ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r2i1p1f1,3hr,gn,20190529,3hrPt,CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r2i1p1f1.3hr.ps.gn.v20190529,atmos,ps
CMIP6,ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r2i1p1f1,E3hrPt,gn,20190529,3hrPt,CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r2i1p1f1.E3hrPt.ps.gn.v20190529,atmos,ps
CMIP6,ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r3i1p1f1,3hr,gn,20190529,3hrPt,CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r3i1p1f1.3hr.ps.gn.v20190529,atmos,ps
CMIP6,ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r3i1p1f1,E3hrPt,gn,20190529,3hrPt,CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r3i1p1f1.E3hrPt.ps.gn.v20190529,atmos,ps
CMIP6,ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r4i1p1f1,3hr,gn,20190529,3hrPt,CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r4i1p1f1.3hr.ps.gn.v20190529,atmos,ps
CMIP6,ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r4i1p1f1,E3hrPt,gn,20190529,3hrPt,CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r4i1p1f1.E3hrPt.ps.gn.v20190529,atmos,ps
CMIP6,ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r5i1p1f1,3hr,gn,20190529,3hrPt,CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r5i1p1f1.3hr.ps.gn.v20190529,atmos,ps
CMIP6,ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r5i1p1f1,E3hrPt,gn,20190529,3hrPt,CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r5i1p1f1.E3hrPt.ps.gn.v20190529,atmos,ps
CMIP6,ScenarioMIP,BCC,BCC-CSM2-MR,ssp370,r1i1p1f1,3hr,gn,20190318,3hrPt,CMIP6.ScenarioMIP.BCC.BCC-CSM2-MR.ssp370.r1i1p1f1.3hr.ps.gn.v20190318,atmos,ps
CMIP6,ScenarioMIP,BCC,BCC-CSM2-MR,ssp370,r1i1p1f1,6hrLev,gn,20190318,6hrPt,CMIP6.ScenarioMIP.BCC.BCC-CSM2-MR.ssp370.r1i1p1f1.6hrLev.ps.gn.v20190318,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r1i1p1f1,3hr,gn,20190820,3hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r1i1p1f1.3hr.ps.gn.v20190820,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r1i1p1f1,3hr,gn,20190821,3hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r1i1p1f1.3hr.ps.gn.v20190821,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r1i1p1f1,6hrLev,gn,20190820,6hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r1i1p1f1.6hrLev.ps.gn.v20190820,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r2i1p1f1,3hr,gn,20191214,3hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r2i1p1f1.3hr.ps.gn.v20191214,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r2i1p1f1,6hrLev,gn,20191213,6hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r2i1p1f1.6hrLev.ps.gn.v20191213,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r3i1p1f1,3hr,gn,20191214,3hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r3i1p1f1.3hr.ps.gn.v20191214,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r3i1p1f1,6hrLev,gn,20191213,6hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r3i1p1f1.6hrLev.ps.gn.v20191213,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r4i1p1f1,3hr,gn,20191214,3hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r4i1p1f1.3hr.ps.gn.v20191214,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r4i1p1f1,3hr,gn,20211113,3hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r4i1p1f1.3hr.ps.gn.v20211113,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r4i1p1f1,6hrLev,gn,20191213,6hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r4i1p1f1.6hrLev.ps.gn.v20191213,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r4i1p1f1,6hrLev,gn,20211028,6hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r4i1p1f1.6hrLev.ps.gn.v20211028,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r5i1p1f1,3hr,gn,20191214,3hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r5i1p1f1.3hr.ps.gn.v20191214,atmos,ps
CMIP6,ScenarioMIP,CAS,FGOALS-g3,ssp370,r5i1p1f1,6hrLev,gn,20191213,6hrPt,CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp370.r5i1p1f1.6hrLev.ps.gn.v20191213,atmos,ps
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r1i1p2f1,3hr,gn,20190429,3hrPt,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r1i1p2f1.3hr.ps.gn.v20190429,atmos,ps
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r1i1p2f1,6hrLev,gn,20190429,6hrPt,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r1i1p2f1.6hrLev.ps.gn.v20190429,atmos,ps
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r2i1p2f1,6hrLev,gn,20190429,6hrPt,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r2i1p2f1.6hrLev.ps.gn.v20190429,atmos,ps
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r3i1p2f1,6hrLev,gn,20190429,6hrPt,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r3i1p2f1.6hrLev.ps.gn.v20190429,atmos,ps
CMIP6,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,3hr,gn,20200622,3hrPt,CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.3hr.ps.gn.v20200622,atmos,ps
CMIP6,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,6hrLev,gn,20200622,6hrPt,CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.6hrLev.ps.gn.v20200622,atmos,ps
CMIP6,ScenarioMIP,CMCC,CMCC-ESM2,ssp370,r1i1p1f1,3hr,gn,20210202,3hrPt,CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp370.r1i1p1f1.3hr.ps.gn.v20210202,atmos,ps
CMIP6,ScenarioMIP,CMCC,CMCC-ESM2,ssp370,r1i1p1f1,6hrLev,gn,20210202,6hrPt,CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp370.r1i1p1f1.6hrLev.ps.gn.v20210202,atmos,ps
CMIP6,ScenarioMIP,CSIRO,ACCESS-ESM1-5,ssp370,r6i1p1f1,6hrLev,gn,20211213,6hrPt,CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp370.r6i1p1f1.6hrLev.ps.gn.v20211213,atmos,ps
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r1i1p1f1,3hr,gn,20191108,3hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r1i1p1f1.3hr.ps.gn.v20191108,atmos,ps
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r1i1p1f1,6hrLev,gn,20191108,6hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r1i1p1f1.6hrLev.ps.gn.v20191108,atmos,ps
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r4i1p1f1,3hr,gn,20210712,3hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r4i1p1f1.3hr.ps.gn.v20210712,atmos,ps
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r4i1p1f1,6hrLev,gn,20210712,6hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r4i1p1f1.6hrLev.ps.gn.v20210712,atmos,ps
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r5i1p1f1,3hr,gn,20210802,3hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r5i1p1f1.3hr.ps.gn.v20210802,atmos,ps
CMIP6,ScenarioMIP,CSIRO-ARCCSS,ACCESS-CM2,ssp370,r5i1p1f1,6hrLev,gn,20210802,6hrPt,CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp370.r5i1p1f1.6hrLev.ps.gn.v20210802,atmos,ps
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r10i1p1f1,3hr,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r10i1p1f1.3hr.ps.gn.v20190710,atmos,ps
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r10i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r10i1p1f1.6hrLev.ps.gn.v20190710,atmos,ps
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r1i1p1f1,3hr,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.3hr.ps.gn.v20190710,atmos,ps
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r1i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.6hrLev.ps.gn.v20190710,atmos,ps
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r2i1p1f1,3hr,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r2i1p1f1.3hr.ps.gn.v20190710,atmos,ps
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r2i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r2i1p1f1.6hrLev.ps.gn.v20190710,atmos,ps
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r3i1p1f1,3hr,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r3i1p1f1.3hr.ps.gn.v20190710,atmos,ps
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r3i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r3i1p1f1.6hrLev.ps.gn.v20190710,atmos,ps
