mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,6hrLev,gn,20190627,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.6hrLev.hus.gn.v20190627,atmos,hus
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,6hrLev,gn,20190628,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.6hrLev.hus.gn.v20190628,atmos,hus
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,6hrLev,gn,20190629,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.6hrLev.hus.gn.v20190629,atmos,hus
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,6hrPlevPt,gn,20190627,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.6hrPlevPt.hus.gn.v20190627,atmos,hus
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,6hrPlevPt,gn,20190628,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.6hrPlevPt.hus.gn.v20190628,atmos,hus
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r2i1p1f1,6hrLev,gn,20190628,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r2i1p1f1.6hrLev.hus.gn.v20190628,atmos,hus
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r2i1p1f1,6hrPlevPt,gn,20190628,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r2i1p1f1.6hrPlevPt.hus.gn.v20190628,atmos,hus
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r3i1p1f1,6hrLev,gn,20191218,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r3i1p1f1.6hrLev.hus.gn.v20191218,atmos,hus
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r3i1p1f1,6hrPlevPt,gn,20191218,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r3i1p1f1.6hrPlevPt.hus.gn.v20191218,atmos,hus
CMIP6,ScenarioMIP,IPSL,IPSL-CM5A2-INCA,ssp370,r1i1p1f1,6hrLev,gr,20201218,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM5A2-INCA.ssp370.r1i1p1f1.6hrLev.hus.gr.v20201218,atmos,hus
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r10i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r10i1p1f1.6hrLev.hus.gr.v20190119,atmos,hus
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r14i1p1f1,6hrLev,gr,20191122,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r14i1p1f1.6hrLev.hus.gr.v20191122,atmos,hus
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r1i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r1i1p1f1.6hrLev.hus.gr.v20190119,atmos,hus
CMIP6,ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r2i1p1f1,6hrLev,gr,20190119,6hrPt,CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r2i1p1f1.6hrLev.hus.gr.v20190119,atmos,hus
