mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r1i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r1i1p1f1,day,gn,20190306,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p1f1.day.tas.gn.v20190306,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r1i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p1f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r1i1p2f1,3hr,gn,20190429,3hrPt,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p2f1.3hr.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r1i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r1i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r1i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r20i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r20i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r20i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r20i1p1f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r20i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r20i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r20i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r20i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r21i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r21i1p1f1.day.tas.gn.v20190429,atmos,tas
