CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-Veg.historical.r1i1p1f1.Amon.uas.gr.v20211207
CMIP6.CMIP.NASA-GISS.GISS-E2-2-H.historical.r1i1p1f1.Amon.uas.gn.v20191120
CMIP6.CMIP.NIMS-KMA.KACE-1-0-G.historical.r1i1p1f1.Amon.uas.gr.v20190910
CMIP6.ScenarioMIP.CAS.CAS-ESM2-0.ssp126.r1i1p1f1.Amon.uas.gn.v20201228
CMIP6.ScenarioMIP.IPSL.IPSL-CM5A2-INCA.ssp126.r1i1p1f1.Amon.uas.gr.v20220105
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp126.r1i1p1f1.Amon.uas.gr.v20191007
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-G.ssp126.r1i1p1f2.Amon.uas.gn.v20200115
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-H.ssp126.r1i1p1f2.Amon.uas.gn.v20200115
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp245.r1i1p1f1.Amon.uas.gr.v20191125
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-G.ssp245.r1i1p1f2.Amon.uas.gn.v20200115
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-H.ssp245.r1i1p1f2.Amon.uas.gn.v20200115
CMIP6.AerChemMIP.BCC.BCC-ESM1.ssp370.r1i1p1f1.Amon.uas.gn.v20190624
CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r1i1p1f1.Amon.uas.gn.v20190529
CMIP6.ScenarioMIP.BCC.BCC-CSM2-MR.ssp370.r1i1p1f1.Amon.uas.gn.v20190314
CMIP6.ScenarioMIP.CAMS.CAMS-CSM1-0.ssp370.r1i1p1f1.Amon.uas.gn.v20190708
CMIP6.ScenarioMIP.CAS.CAS-ESM2-0.ssp370.r1i1p1f1.Amon.uas.gn.v20201228
CMIP6.ScenarioMIP.CAS.FGOALS-f3-L.ssp370.r1i1p1f1.Amon.uas.gr.v20191013
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r1i1p1f1.Amon.uas.gn.v20190429
CMIP6.ScenarioMIP.CCCR-IITM.IITM-ESM.ssp370.r1i1p1f1.Amon.uas.gn.v20200915
CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.Amon.uas.gn.v20200622
CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp370.r1i1p1f1.Amon.uas.gn.v20210202
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r1i1p1f1.Amon.uas.gn.v20190710
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-AerChem.ssp370.r1i1p1f1.Amon.uas.gr.v20200827
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.Amon.uas.gr.v20200310
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg-LR.ssp370.r1i1p1f1.Amon.uas.gr.v20201123
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp370.r1i1p1f1.Amon.uas.gr.v20200225
CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.Amon.uas.gn.v20190628
CMIP6.ScenarioMIP.INM.INM-CM4-8.ssp370.r1i1p1f1.Amon.uas.gr1.v20190603
CMIP6.ScenarioMIP.INM.INM-CM5-0.ssp370.r1i1p1f1.Amon.uas.gr1.v20190618
CMIP6.ScenarioMIP.IPSL.IPSL-CM5A2-INCA.ssp370.r1i1p1f1.Amon.uas.gr.v20201218
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp370.r1i1p1f1.Amon.uas.gr.v20190119
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp370.r1i1p1f1.Amon.uas.gn.v20190627
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r1i1p1f1.Amon.uas.gn.v20190710
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp370.r1i1p1f1.Amon.uas.gn.v20190222
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp370.r1i1p1f1.Amon.uas.gr.v20191125
CMIP6.ScenarioMIP.NOAA-GFDL.GFDL-ESM4.ssp370.r1i1p1f1.Amon.uas.gr1.v20180701
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1-HR.ssp370.r1i1p1f2.Amon.uas.gr.v20200127
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1.ssp370.r1i1p1f2.Amon.uas.gr.v20190219
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-ESM2-1.ssp370.r1i1p1f2.Amon.uas.gr.v20191021
CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp370.r1i1p1f2.Amon.uas.gn.v20190823
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp370.r1i1p1f2.Amon.uas.gn.v20190510
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-G.ssp370.r1i1p1f2.Amon.uas.gn.v20200115
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-H.ssp370.r1i1p1f2.Amon.uas.gn.v20200115
CMIP6.ScenarioMIP.UA.MCM-UA-1-0.ssp370.r1i1p1f2.Amon.uas.gn.v20190731
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-G.ssp585.r1i1p1f2.Amon.uas.gn.v20200115
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-Veg.historical.r1i1p1f1.Amon.vas.gr.v20211207
CMIP6.CMIP.NASA-GISS.GISS-E2-2-H.historical.r1i1p1f1.Amon.vas.gn.v20191120
CMIP6.CMIP.NIMS-KMA.KACE-1-0-G.historical.r1i1p1f1.Amon.vas.gr.v20190910
CMIP6.ScenarioMIP.CAS.CAS-ESM2-0.ssp126.r1i1p1f1.Amon.vas.gn.v20201228
CMIP6.ScenarioMIP.IPSL.IPSL-CM5A2-INCA.ssp126.r1i1p1f1.Amon.vas.gr.v20220105
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp126.r1i1p1f1.Amon.vas.gr.v20191007
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-G.ssp126.r1i1p1f2.Amon.vas.gn.v20200115
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-H.ssp126.r1i1p1f2.Amon.vas.gn.v20200115
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp245.r1i1p1f1.Amon.vas.gr.v20191125
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-G.ssp245.r1i1p1f2.Amon.vas.gn.v20200115
CMIP6.ScenarioMIP.NASA-GISS.GISS-E2-1-H.ssp245.r1i1p1f2.Amon.vas.gn.v20200115
CMIP6.AerChemMIP.BCC.BCC-ESM1.ssp370.r1i1p1f1.Amon.vas.gn.v20190624
CMIP6.ScenarioMIP.AWI.AWI-CM-1-1-MR.ssp370.r1i1p1f1.Amon.vas.gn.v20190529
